1667,49,33,23
1668,24,86,74
1669,72,70,91
1670,92,30,57
1671,49,60,52
1672,42,68,97
1673,33,85,18
1674,4,70,74
1675,24,72,72
1676,42,31,70
1677,58,68,59
1678,89,79,14
1679,28,29,76
1680,15,31,22
1681,27,86,82
1682,64,78,84
1683,90,86,91
1684,63,54,57
1685,66,9,55
1686,93,94,83
1687,66,68,45
1688,86,41,42
1689,32,30,29
1690,9,65,67
1691,83,20,76
1692,27,58,68
1693,64,79,100
1694,79,92,81
1695,27,79,41
1696,47,63,25
1697,77,10,15
1698,49,25,68
1699,92,99,44
1700,2,28,64
1701,85,57,73
1702,21,36,7
1703,36,4,8
1704,68,86,17
1705,59,63,93
1706,69,91,47
1707,8,95,68
1708,75,26,5
1709,24,44,32
1710,4,13,21
1711,26,69,78
1712,9,5,32
1713,81,49,63
1714,8,36,27
1715,69,4,8
1716,84,98,10
1717,85,73,36
1718,14,58,79
1719,78,47,85
1720,44,58,87
1721,47,37,37
1722,31,7,15
1723,5,24,52
1724,95,56,84
1725,10,86,95
1726,62,10,83
1727,83,29,39
1728,65,87,18
1729,20,2,22
1730,56,85,90
1731,51,45,84
1732,6,51,45
1733,98,91,79
1734,49,3,81
1735,85,94,51
1736,86,42,31
1737,60,53,5
1738,55,66,93
1739,37,68,19
1740,1,45,22
1741,91,87,12
1742,95,4,65
1743,39,45,31
1744,81,81,22
1745,18,61,46
1746,33,52,78
1747,24,46,19
1748,10,40,22
1749,89,2,91
1750,2,10,20
1751,4,61,96
1752,84,10,14
1753,31,59,70
1754,59,29,19
1755,28,30,78
1756,19,65,5
1757,80,1,65
1758,46,22,57
1759,55,53,78
1760,74,12,73
1761,21,89,37
1762,27,40,37
1763,59,36,71
1764,54,37,72
1765,1,7,4
1766,28,19,15
1767,84,16,23
1768,98,10,9
1769,71,79,86
1770,72,100,84
1771,36,20,48
1772,28,51,77
1773,75,8,63
1774,30,30,11
1775,96,35,44
1776,77,19,46
1777,70,92,69
1778,10,60,64
1779,35,72,59
1780,27,6,68
1781,64,77,63
1782,84,58,85
1783,6,52,19
1784,13,58,25
1785,69,17,84
1786,79,53,39
1787,15,85,45
1788,50,49,85
1789,58,43,83
1790,13,28,67
1791,38,10,36
1792,90,70,68
1793,33,16,95
1794,44,27,22
1795,33,26,71
1796,98,60,39
1797,68,95,64
1798,18,84,7
1799,75,91,6
1800,53,70,96
1801,14,30,59
1802,17,41,83
1803,64,74,36
1804,49,69,62
1805,61,1,81
1806,56,89,54
1807,70,6,89
1808,98,28,7
1809,86,43,88
1810,66,16,24
1811,76,85,41
1812,49,36,37
1813,27,37,13
1814,41,53,96
1815,57,82,28
1816,37,58,63
1817,77,90,65
1818,11,86,43
1819,20,18,85
1820,49,10,86
1821,83,67,51
1822,33,76,54
1823,73,47,86
1824,4,23,58
1825,59,62,37
1826,71,35,71
1827,50,74,63
1828,67,86,49
1829,9,15,46
1830,91,73,10
1831,48,47,38
1832,21,36,94
1833,92,31,37
1834,19,51,79
1835,85,24,76
1836,28,76,32
1837,11,14,82
1838,12,52,42
1839,3,49,12
1840,20,44,71
1841,63,93,74
1842,34,31,71
1843,96,84,39
1844,80,39,64
1845,51,90,59
1846,84,30,90
1847,82,57,73
1848,91,18,38
1849,13,44,98
1850,71,65,31
1851,45,84,55
1852,64,20,21
1853,28,71,31
1854,46,2,36
1855,76,60,74
1856,33,56,1
1857,16,76,41
1858,25,65,5
1859,15,92,14
1860,84,86,33
1861,64,21,57
1862,98,62,41
1863,86,95,29
1864,36,9,64
1865,91,13,68
1866,13,11,61
1867,28,6,100
1868,3,2,86
1869,4,33,5
1870,92,74,66
1871,88,1,27
1872,11,46,49
1873,58,63,50
1874,48,54,9
1875,51,69,49
1876,85,77,18
1877,14,47,27
1878,16,100,31
1879,80,13,90
1880,1,15,96
1881,81,26,82
1882,5,76,34
1883,89,69,18
1884,37,28,89
1885,90,51,6
1886,26,100,91
1887,4,75,41
1888,64,69,86
1889,73,1,97
1890,6,89,11
1891,55,97,9
1892,81,6,36
1893,37,57,89
1894,98,7,28
1895,73,26,53
1896,80,77,95
1897,88,63,45
1898,52,81,66
1899,37,6,97
1900,48,65,40
1901,44,64,33
1902,64,36,79
1903,4,45,93
1904,88,84,71
1905,16,94,97
1906,55,68,89
1907,92,53,25
1908,14,86,54
1909,42,40,16
1910,9,43,87
1911,10,62,23
1912,85,11,16
1913,20,17,58
1914,21,82,21
1915,2,16,6
1916,83,48,89
1917,59,85,88
1918,48,10,48
1919,16,36,4
1920,13,22,56
1921,92,85,89
1922,82,94,35
1923,45,45,39
1924,27,16,3
1925,20,17,54
1926,90,27,71
1927,57,59,91
1928,49,9,37
1929,15,34,11
1930,37,71,50
1931,63,94,87
1932,90,83,96
1933,24,9,53
1934,25,8,79
1935,36,55,65
1936,96,19,80
1937,56,27,25
1938,51,90,80
1939,56,46,55
1940,32,89,4
1941,100,94,22
1942,87,14,7
1943,56,5,59
1944,85,51,26
1945,48,47,13
1946,55,93,40
1947,26,73,61
1948,51,69,16
1949,73,23,57
1950,7,46,74
1951,10,40,67
1952,75,81,20
1953,52,43,8
1954,26,82,96
1955,12,40,54
1956,60,87,21
1957,76,7,35
1958,53,52,10
1959,63,27,24
1960,95,94,76
1961,62,47,98
1962,84,58,1
1963,16,8,23
1964,16,52,29
1965,88,29,61
1966,42,57,24
1967,10,16,82
1968,96,54,47
1969,72,75,27
1970,13,14,34
1971,50,48,26
1972,12,63,62
1973,96,72,45
1974,12,16,93
1975,23,79,60
1976,7,100,69
1977,91,75,76
1978,54,28,31
1979,50,41,52
1980,33,38,97
1981,62,14,27
1982,76,86,42
1983,56,37,30
1984,47,30,23
1985,80,68,76
1986,94,15,51
1987,46,12,50
1988,56,20,37
1989,62,71,63
1990,83,38,30
1991,39,82,58
1992,5,13,19
1993,32,70,50
1994,60,85,30
1995,69,97,13
1996,16,22,15
1997,58,79,6
1998,45,99,23
1999,28,83,98
2000,30,12,65
2001,45,9,31
2002,84,30,88
2003,88,92,47
2004,73,70,78
2005,81,13,42
2006,89,66,25
2007,61,15,18
2008,73,94,81
2009,23,33,49
2010,99,20,13
2011,37,2,35
2012,78,74,24
2013,99,72,14
2014,76,97,84
2015,29,3,35
2016,53,47,91
2017,45,71,62
2018,50,35,57
2019,27,6,98
2020,100,18,53
2021,9,87,55
2022,1,75,7
2023,95,20,52
2024,63,7,70
2025,20,82,17
2026,29,63,9
2027,64,100,18
2028,37,6,94
2029,62,94,92
2030,47,10,84
2031,29,40,81
2032,89,32,89
2033,40,4,66
2034,96,3,24
2035,35,46,16
2036,21,47,82
2037,97,8,12
2038,47,45,83
2039,49,51,33
2040,49,20,83
2041,15,56,37
2042,9,99,85
2043,5,30,47
2044,42,10,13
2045,49,48,20
2046,25,87,15
2047,77,18,36
2048,83,90,88
2049,90,97,25
2050,51,64,56
2051,25,40,16
2052,83,72,17
2053,53,72,73
2054,77,65,53
2055,21,23,15
2056,94,15,9
2057,26,16,37
2058,87,86,86
2059,89,62,61
2060,71,29,7
2061,51,44,31
2062,15,16,66
2063,24,36,68
2064,81,36,76
2065,49,59,95
2066,77,82,1
2067,61,52,12
2068,84,23,48
2069,92,48,82
2070,85,2,55
2071,70,75,47
2072,71,11,99
2073,8,73,74
2074,98,52,99
2075,79,7,85
2076,84,99,58
2077,71,83,26
2078,36,37,26
2079,30,64,45
2080,60,76,22
2081,59,49,52
2082,25,81,29
2083,45,80,20
2084,17,70,23
2085,15,79,2
2086,29,79,68
2087,60,89,23
2088,38,96,23
2089,60,86,56
2090,54,20,92
2091,58,64,47
2092,91,73,17
2093,89,1,5
2094,93,65,8
2095,30,98,84
2096,41,38,85
2097,1,54,21
2098,56,48,48
2099,26,22,14
2100,18,77,65
2101,39,26,14
2102,29,94,85
2103,88,25,39
2104,64,61,19
2105,5,14,17
2106,28,59,28
2107,84,31,68
2108,81,78,11
2109,77,17,15
2110,10,49,15
2111,6,100,53
2112,67,64,31
2113,30,39,10
2114,32,87,33
2115,95,6,81
2116,100,54,1
2117,95,43,64
2118,25,87,56
2119,18,65,62
2120,22,94,53
2121,43,79,55
2122,3,98,18
2123,43,84,36
2124,61,23,51
2125,85,34,47
2126,82,100,74
2127,61,100,94
2128,45,26,77
2129,77,5,5
2130,24,6,37
2131,85,89,12
2132,45,89,91
2133,15,72,84
2134,62,36,58
2135,7,29,97
2136,64,26,86
2137,90,47,15
2138,68,36,19
2139,1,42,59
2140,94,51,86
2141,90,99,73
2142,4,26,65
2143,30,96,53
2144,34,57,72
2145,92,93,89
2146,53,87,16
2147,88,73,96
2148,46,83,11
2149,89,80,89
2150,45,90,64
2151,40,8,53
2152,60,65,82
2153,38,88,69
2154,36,83,100
2155,23,36,17
2156,44,48,84
2157,87,12,89
2158,20,10,79
2159,6,42,76
2160,33,33,54
2161,15,47,1
2162,92,70,45
2163,9,10,100
2164,48,93,41
2165,92,34,15
2166,17,59,37
2167,57,40,94
2168,3,9,56
2169,42,61,71
2170,81,76,53
2171,55,69,99
2172,23,20,89
2173,66,50,79
2174,95,42,30
2175,8,16,22
2176,55,75,39
2177,3,25,94
2178,12,12,92
2179,32,72,61
2180,80,75,55
2181,89,90,64
2182,32,4,69
2183,81,2,28
2184,31,74,71
2185,67,43,76
2186,74,29,2
2187,97,97,5
2188,25,51,28
2189,27,1,51
2190,61,57,5
2191,89,82,39
2192,20,29,30
2193,86,46,92
2194,1,10,27
2195,72,92,22
2196,48,83,98
2197,16,13,25
2198,85,68,72
2199,54,28,77
2200,98,50,45
2201,27,78,58
2202,63,4,12
2203,68,77,84
2204,41,70,69
2205,50,40,16
2206,89,95,46
2207,63,5,32
2208,49,9,81
2209,77,83,39
2210,17,54,75
2211,68,91,2
2212,67,7,94
2213,12,46,18
2214,89,57,19
2215,76,58,38
2216,67,14,66
2217,23,91,59
2218,17,77,77
2219,93,56,88
2220,86,2,48
2221,49,48,25
2222,36,7,10
2223,2,80,12
2224,31,72,7
2225,63,33,95
2226,9,47,85
2227,47,20,46
2228,79,31,96
2229,17,13,22
2230,17,2,90
2231,46,28,73
2232,79,7,57
2233,49,29,96
2234,80,65,61
2235,70,50,47
2236,88,28,9
2237,65,57,19
2238,41,77,94
2239,78,71,61
2240,88,87,55
2241,94,40,80
2242,88,7,78
2243,84,85,15
2244,13,48,18
2245,73,47,18
2246,62,81,72
2247,46,32,68
2248,85,61,6
2249,51,83,75
2250,71,95,64
2251,79,78,90
2252,93,93,24
2253,16,83,96
2254,84,76,18
2255,45,19,100
2256,42,61,5
2257,60,76,47
2258,3,39,72
2259,47,61,41
2260,45,5,93
2261,99,64,99
2262,21,72,66
2263,50,90,83
2264,14,66,26
2265,62,19,53
2266,64,31,57
2267,33,29,72
2268,10,16,99
2269,28,57,28
2270,78,94,6
2271,47,88,51
2272,70,8,91
2273,18,82,25
2274,92,59,18
2275,79,94,3
2276,52,97,46
2277,79,34,21
2278,15,40,28
2279,3,17,15
2280,59,13,74
2281,93,2,90
2282,95,50,87
2283,38,27,1
2284,67,39,16
2285,46,14,34
2286,74,58,90
2287,67,78,98
2288,89,40,2
2289,20,15,12
2290,71,79,65
2291,57,39,20
2292,36,54,2
2293,78,96,35
2294,80,80,89
2295,26,86,94
2296,32,54,56
2297,91,32,52
2298,7,40,39
2299,13,17,3
2300,36,10,5
2301,86,55,98
2302,93,49,30
2303,28,64,4
2304,63,21,44
2305,16,68,58
2306,12,89,40
2307,37,82,53
2308,55,19,36
2309,46,45,88
2310,32,79,35
2311,12,60,88
2312,46,51,71
2313,27,99,22
2314,47,61,18
2315,65,97,60
2316,8,94,87
2317,95,83,97
2318,91,79,75
2319,95,22,39
2320,19,62,12
2321,6,42,64
2322,91,78,46
2323,48,64,73
2324,74,79,52
2325,89,96,56
2326,100,66,73
2327,63,43,42
2328,56,66,51
2329,55,27,89
2330,44,1,97
2331,33,25,49
2332,84,75,6
2333,35,1,27
2334,68,64,71
2335,11,55,2
2336,30,8,78
2337,28,54,47
2338,75,49,59
2339,90,8,64
2340,57,83,48
2341,73,77,100
2342,38,20,29
2343,81,17,43
2344,64,81,44
2345,71,57,82
2346,50,11,71
2347,60,31,49
2348,45,88,9
2349,80,61,38
2350,70,56,76
2351,92,14,15
2352,70,6,36
2353,41,67,19
2354,99,24,45
2355,88,68,5
2356,38,89,34
2357,78,31,95
2358,46,39,67
2359,27,93,13
2360,3,78,49
2361,100,79,57
2362,12,3,41
2363,90,49,83
2364,67,34,97
2365,74,92,72
2366,33,32,7
2367,77,46,76
2368,90,76,14
2369,31,88,43
2370,48,74,91
2371,37,3,8
2372,18,15,33
2373,23,50,89
2374,8,36,27
2375,20,58,14
2376,83,95,72
2377,45,35,9
2378,46,97,53
2379,27,88,56
2380,97,43,21
2381,84,44,91
2382,19,23,42
2383,28,19,34
2384,68,57,71
2385,89,66,87
2386,55,81,93
2387,48,13,7
2388,10,29,52
2389,65,58,20
2390,50,4,72
2391,52,19,70
2392,42,71,94
2393,50,87,15
2394,2,54,70
2395,74,34,10
2396,21,5,91
2397,20,90,67
2398,28,54,21
2399,35,53,6
2400,62,23,7
2401,3,33,26
2402,82,52,41
2403,66,66,40
2404,92,7,58
2405,83,33,6
2406,15,36,89
2407,61,16,80
2408,68,14,34
2409,15,44,7
2410,34,98,24
2411,95,30,79
2412,68,37,49
2413,18,100,87
2414,2,77,22
2415,77,21,2
2416,53,54,8
2417,45,96,3
2418,19,15,14
2419,69,4,34
2420,10,99,78
2421,22,74,86
2422,20,75,22
2423,40,65,65
2424,65,20,16
2425,3,67,91
2426,10,56,12
2427,9,63,77
2428,88,82,88
2429,75,42,41
2430,87,29,27
2431,84,99,2
2432,58,64,45
2433,25,8,70
2434,62,12,4
2435,67,34,9
2436,45,75,67
2437,13,16,79
2438,26,28,31
2439,45,88,90
2440,66,93,1
2441,82,9,58
2442,17,81,73
2443,35,16,34
2444,3,96,56
2445,49,90,93
2446,81,41,72
2447,54,80,98
2448,71,79,20
2449,82,88,57
2450,84,31,2
2451,35,31,90
2452,93,26,27
2453,62,68,66
2454,82,48,70
2455,59,6,75
2456,74,16,90
2457,92,88,25
2458,2,21,57
2459,58,73,10
2460,27,38,97
2461,43,26,62
2462,94,32,88
2463,60,24,67
2464,67,26,92
2465,24,42,72
2466,28,17,20
2467,76,70,4
2468,9,18,45
2469,89,78,97
2470,67,86,30
2471,99,1,56
2472,80,20,64
2473,98,75,75
2474,32,39,43
2475,24,69,8
2476,35,38,98
2477,34,69,40
2478,1,71,39
2479,24,94,44
2480,36,83,20
2481,73,46,35
2482,73,87,68
2483,93,5,46
2484,88,82,33
2485,79,10,3
2486,66,80,63
2487,77,97,59
2488,26,51,84
2489,26,85,62
2490,78,95,40
2491,45,3,13
2492,100,69,66
2493,46,30,79
2494,72,5,57
2495,81,95,96
2496,58,74,54
2497,81,5,64
2498,85,26,25
2499,20,13,100
2500,95,21,59
2501,65,51,78
2502,18,85,75
2503,47,5,42
2504,78,98,30
2505,95,16,67
2506,47,39,73
2507,58,87,43
2508,51,98,63
2509,91,23,23
2510,37,81,24
2511,95,59,7
2512,47,81,25
2513,12,29,56
2514,49,55,94
2515,67,87,16
2516,76,63,58
2517,12,20,93
2518,21,51,54
2519,1,100,54
2520,40,56,81
2521,91,60,59
2522,41,4,40
2523,96,52,4
2524,75,3,37
2525,72,54,32
2526,63,8,64
2527,74,25,85
2528,67,19,1
2529,48,98,90
2530,22,71,9
2531,60,79,40
2532,48,10,43
2533,3,9,62
2534,83,100,68
2535,100,71,51
2536,19,94,29
2537,32,4,94
2538,90,36,2
2539,40,43,70
2540,84,30,15
2541,94,68,22
2542,4,17,71
2543,31,85,97
2544,21,56,63
2545,10,87,30
2546,31,99,27
2547,32,61,75
2548,75,36,29
2549,35,27,42
2550,50,27,94
2551,31,47,71
2552,20,90,62
2553,39,24,43
2554,15,49,82
2555,27,7,12
2556,22,63,35
2557,73,50,41
2558,69,47,60
2559,30,62,81
2560,52,64,97
2561,92,99,30
2562,56,67,89
2563,86,72,54
2564,85,9,65
2565,35,15,51
2566,93,3,34
2567,94,61,36
2568,77,22,28
2569,45,81,52
2570,35,50,27
2571,44,54,9
2572,71,10,49
2573,59,42,19
2574,40,1,14
2575,39,50,44
2576,75,99,73
2577,18,9,44
2578,70,61,51
2579,46,43,9
2580,63,38,30
2581,98,74,74
2582,2,56,18
2583,41,80,27
2584,91,53,88
2585,51,3,24
2586,18,28,53
2587,18,36,78
2588,99,75,35
2589,19,41,17
2590,45,98,70
2591,38,45,64
2592,33,51,72
2593,38,62,37
2594,32,93,70
2595,13,35,27
2596,84,61,1
2597,81,58,54
2598,54,88,4
2599,91,54,46
2600,77,52,59
2601,93,23,83
2602,67,15,53
2603,7,38,77
2604,10,43,57
2605,70,41,1
2606,34,52,98
2607,49,92,74
2608,82,33,29
2609,78,91,65
2610,9,53,41
2611,47,2,50
2612,23,27,56
2613,12,10,92
2614,60,94,78
2615,79,22,53
2616,82,48,42
2617,21,54,52
2618,14,2,62
2619,2,28,2
2620,82,34,46
2621,96,25,17
2622,98,95,55
2623,55,13,62
2624,33,62,12
2625,15,57,42
2626,88,57,40
2627,71,55,20
2628,30,61,81
2629,87,54,8
2630,65,32,53
2631,31,5,37
2632,24,69,67
2633,47,19,26
2634,58,86,41
2635,78,5,28
2636,46,91,2
2637,70,91,60
2638,21,80,51
2639,46,45,52
2640,11,10,36
2641,38,35,60
2642,86,19,2
2643,83,98,21
2644,18,7,54
2645,68,90,54
2646,92,31,68
2647,75,63,42
2648,80,54,65
2649,43,8,34
2650,65,66,36
2651,50,72,50
2652,89,3,82
2653,87,72,47
2654,90,81,87
2655,41,49,19
2656,91,44,97
2657,83,63,91
2658,14,28,5
2659,49,15,48
2660,52,14,41
2661,38,27,5
2662,9,28,66
2663,49,77,73
2664,40,3,26
2665,22,43,6
2666,50,41,89
2667,95,64,4
2668,54,3,59
2669,32,61,100
2670,46,93,48
2671,66,2,19
2672,98,99,42
2673,23,41,95
2674,21,54,76
2675,15,100,7
2676,34,25,3
2677,34,76,2
2678,1,15,21
2679,38,27,2
2680,63,53,47
2681,43,54,29
2682,1,69,3
2683,15,60,60
2684,78,54,72
2685,58,65,21
2686,56,96,57
2687,20,17,30
2688,94,64,65
2689,17,67,58
2690,8,96,58
2691,4,56,67
2692,32,75,25
2693,37,57,97
2694,43,67,29
2695,48,43,92
2696,65,78,54
2697,67,55,14
2698,85,74,90
2699,43,18,14
2700,90,64,93
2701,36,88,20
2702,94,23,65
2703,57,39,56
2704,83,75,74
2705,51,60,72
2706,16,86,26
2707,59,55,16
2708,93,53,61
2709,67,99,28
2710,50,1,60
2711,45,99,77
2712,85,30,79
2713,70,28,25
2714,81,74,86
2715,16,74,28
2716,21,14,61
2717,36,80,72
2718,50,64,75
2719,68,1,1
2720,80,21,27
2721,34,55,47
2722,71,21,40
2723,73,28,53
2724,70,5,56
2725,59,34,46
2726,52,15,16
2727,38,17,54
2728,25,40,73
2729,7,69,72
2730,44,12,48
2731,18,79,5
2732,39,8,7
2733,6,5,42
2734,90,55,62
2735,51,35,73
2736,67,86,25
2737,19,27,77
2738,58,88,17
2739,86,6,68
2740,27,87,14
2741,80,57,99
2742,10,23,61
2743,12,65,70
2744,51,95,26
2745,80,65,56
2746,76,8,39
2747,52,22,37
2748,79,59,58
2749,75,91,91
2750,96,18,34
2751,80,61,69
2752,37,81,97
2753,65,88,34
2754,81,11,91
2755,80,1,90
2756,21,70,37
2757,55,23,19
2758,51,89,2
2759,56,59,72
2760,5,85,55
2761,41,35,45
2762,99,100,80
2763,50,4,36
2764,62,50,88
2765,77,58,74
2766,32,40,29
2767,87,26,14
2768,93,16,71
2769,56,50,10
2770,22,3,41
2771,22,62,92
2772,16,14,4
2773,68,13,27
2774,49,78,70
2775,10,77,79
2776,41,83,79
2777,1,49,64
2778,72,43,56
2779,20,95,82
2780,3,34,10
2781,44,34,76
2782,99,38,58
2783,9,94,42
2784,5,72,68
2785,72,35,71
2786,97,76,65
2787,92,14,38
2788,62,28,39
2789,82,78,21
2790,34,39,4
2791,98,60,13
2792,22,56,27
2793,22,13,8
2794,87,1,21
2795,72,88,1
2796,5,27,75
2797,69,66,38
2798,71,57,21
2799,77,14,25
2800,12,30,74
2801,78,64,57
2802,99,46,85
2803,40,39,97
2804,38,61,14
2805,76,8,4
2806,88,25,54
2807,62,89,17
2808,44,68,21
2809,88,100,63
2810,89,37,28
2811,48,89,80
2812,68,42,64
2813,10,17,58
2814,44,20,21
2815,24,65,72
2816,53,27,29
2817,2,35,6
2818,12,4,71
2819,35,55,16
2820,58,72,41
2821,50,14,67
2822,55,10,91
2823,77,38,79
2824,5,22,11
2825,54,10,28
2826,9,10,50
2827,78,14,87
2828,81,85,70
2829,33,80,65
2830,97,67,25
2831,87,38,84
2832,33,18,73
2833,20,32,72
2834,60,53,65
2835,59,65,60
2836,16,2,50
2837,11,72,52
2838,96,91,24
2839,6,39,25
2840,82,6,3
2841,70,39,4
2842,34,44,33
2843,97,35,29
2844,51,47,44
2845,51,47,79
2846,27,100,94
2847,47,31,99
2848,17,74,40
2849,9,92,59
2850,52,26,78
2851,80,95,30
2852,48,82,39
2853,7,53,41
2854,53,90,54
2855,92,44,100
2856,13,88,1
2857,94,71,4
2858,38,60,24
2859,7,11,77
2860,15,41,95
2861,3,81,54
2862,9,35,92
2863,75,64,75
2864,62,50,100
2865,2,76,11
2866,1,34,78
2867,57,4,68
2868,69,59,15
2869,76,58,64
2870,32,14,74
2871,3,60,43
2872,39,54,84
2873,16,41,37
2874,17,55,96
2875,7,92,14
2876,27,19,72
2877,62,4,63
2878,12,66,37
2879,99,96,55
2880,66,15,22
2881,18,3,83
2882,99,61,23
2883,74,19,16
2884,22,75,40
2885,2,88,15
2886,87,12,58
2887,58,95,1
2888,47,78,53
2889,36,12,47
2890,12,74,100
2891,27,75,61
2892,8,79,76
2893,72,1,8
2894,54,22,57
2895,29,79,30
2896,41,88,69
2897,74,10,54
2898,32,30,69
2899,21,78,44
2900,55,95,93
2901,72,71,66
2902,72,69,58
2903,50,29,24
2904,31,39,7
2905,61,5,67
2906,26,30,28
2907,27,86,13
2908,70,87,46
2909,39,48,81
2910,44,12,54
2911,17,25,75
2912,6,71,10
2913,24,88,26
2914,15,54,49
2915,21,58,57
2916,13,58,84
2917,12,89,96
2918,22,84,1
2919,76,94,93
2920,24,80,39
2921,84,70,72
2922,45,46,65
2923,95,34,54
2924,30,86,1
2925,93,61,61
2926,5,95,61
2927,80,21,17
2928,19,89,74
2929,10,17,93
2930,55,11,37
2931,41,90,54
2932,31,35,42
2933,39,83,88
2934,87,89,39
2935,62,38,63
2936,18,19,42
2937,38,40,52
2938,3,28,23
2939,35,64,50
2940,67,68,16
2941,5,28,55
2942,65,90,41
2943,97,94,62
2944,41,83,55
2945,20,45,57
2946,69,70,6
2947,60,40,2
2948,59,72,39
2949,93,15,68
2950,31,4,95
2951,85,100,21
2952,37,45,6
2953,43,87,70
2954,72,73,33
2955,10,7,47
2956,57,48,44
2957,29,96,49
2958,38,86,35
2959,66,31,99
2960,5,97,52
2961,85,99,7
2962,96,13,42
2963,85,83,22
2964,64,98,84
2965,14,48,81
2966,50,89,95
2967,64,52,87
2968,59,66,32
2969,25,90,20
2970,20,48,87
2971,56,20,30
2972,69,95,76
2973,32,49,96
2974,44,86,97
2975,70,93,9
2976,54,23,72
2977,43,23,8
2978,30,20,78
2979,13,11,28
2980,100,72,92
2981,61,73,93
2982,25,63,38
2983,68,28,89
2984,72,86,15
2985,58,85,70
2986,59,66,13
2987,9,96,58
2988,24,58,64
2989,57,98,3
2990,68,90,27
2991,30,67,87
2992,82,67,57
2993,68,10,94
2994,14,45,75
2995,81,30,69
2996,96,3,3
2997,43,69,10
2998,71,100,94
2999,52,45,68
3000,86,51,17
3001,86,2,80
3002,75,10,73
3003,87,34,47
3004,69,59,65
3005,26,67,83
3006,67,69,57
3007,90,63,25
3008,44,71,51
3009,72,49,50
3010,42,37,4
3011,81,55,87
3012,55,27,75
3013,42,34,65
3014,47,68,45
3015,33,8,61
3016,67,45,73
3017,60,98,79
3018,24,87,99
3019,4,98,52
3020,2,81,73
3021,87,93,52
3022,46,75,86
3023,80,50,88
3024,83,3,83
3025,83,99,20
3026,74,92,4
3027,93,79,25
3028,39,14,53
3029,87,75,39
3030,7,60,69
3031,31,39,35
3032,11,8,82
3033,31,41,69
3034,53,43,42
3035,34,100,23
3036,32,47,38
3037,69,43,28
3038,6,27,22
3039,46,27,65
3040,5,7,94
3041,1,33,41
3042,52,31,17
3043,19,71,72
3044,35,23,82
3045,11,97,73
3046,1,47,83
3047,8,51,90
3048,36,32,35
3049,44,87,72
3050,59,13,43
3051,15,100,68
3052,77,98,61
3053,83,99,96
3054,3,86,98
3055,61,96,64
3056,55,22,2
3057,8,74,21
3058,25,18,89
3059,6,43,49
3060,67,23,86
3061,73,79,68
3062,6,57,24
3063,88,50,14
3064,31,88,46
3065,33,59,83
3066,72,52,64
3067,5,67,2
3068,100,83,85
3069,47,23,30
3070,73,74,94
3071,40,4,7
3072,72,15,84
3073,20,55,57
3074,49,67,14
3075,95,4,100
3076,90,43,74
3077,18,12,85
3078,96,58,30
3079,18,22,21
3080,23,16,56
3081,87,39,50
3082,6,32,88
3083,24,27,28
3084,50,72,18
3085,4,85,43
3086,73,97,51
3087,10,70,76
3088,29,62,36
3089,90,72,49
3090,33,56,70
3091,20,66,45
3092,6,45,67
3093,71,4,87
3094,31,66,48
3095,72,76,83
3096,15,76,42
3097,45,74,50
3098,34,25,45
3099,48,97,4
3100,15,36,85
3101,60,28,31
3102,52,50,49
3103,95,80,14
3104,11,47,67
3105,37,96,57
3106,18,79,40
3107,21,42,57
3108,66,68,14
3109,35,87,76
3110,73,88,54
3111,90,97,34
3112,11,36,29
3113,8,55,88
3114,26,64,95
3115,30,44,78
3116,26,42,13
3117,86,25,97
3118,25,34,77
3119,98,74,12
3120,56,77,28
3121,12,19,25
3122,19,25,55
3123,73,56,17
3124,19,57,51
3125,1,65,81
3126,89,74,93
3127,95,18,57
3128,6,40,96
3129,48,89,93
3130,2,90,31
3131,64,5,16
3132,1,70,60
3133,68,66,66
3134,86,20,2
3135,69,5,96
3136,83,18,34
3137,3,85,5
3138,66,2,43
3139,1,4,24
3140,51,13,38
3141,9,51,12
3142,59,58,36
3143,56,45,48
3144,14,46,45
3145,76,34,47
3146,92,19,58
3147,87,65,96
3148,4,35,63
3149,7,6,12
3150,33,24,32
3151,30,84,11
3152,66,46,100
3153,88,30,86
3154,58,82,77
3155,6,4,75
3156,9,81,73
3157,50,49,74
3158,17,77,74
3159,71,77,79
3160,51,81,40
3161,40,6,72
3162,38,22,60
3163,48,37,41
3164,28,34,23
3165,69,74,32
3166,20,15,91
3167,27,61,73
3168,71,35,74
3169,9,46,62
3170,29,77,24
3171,96,63,94
3172,8,12,36
3173,57,67,50
3174,43,21,16
3175,3,41,33
3176,99,57,37
3177,59,82,23
3178,72,30,6
3179,89,34,9
3180,16,85,93
3181,24,36,85
3182,31,60,4
3183,16,85,33
3184,58,25,70
3185,29,50,12
3186,82,2,34
3187,67,69,66
3188,9,34,4
3189,34,53,75
3190,92,33,8
3191,26,23,36
3192,87,86,24
3193,10,12,85
3194,83,4,67
3195,26,4,86
3196,83,37,40
3197,24,39,41
3198,67,38,44
3199,32,30,95
3200,72,65,36
3201,90,7,35
3202,41,68,92
3203,1,75,35
3204,60,73,76
3205,49,36,92
3206,33,50,33
3207,94,71,42
3208,77,96,11
3209,13,89,84
3210,34,78,36
3211,54,47,52
3212,52,50,15
3213,55,54,25
3214,10,94,16
3215,28,26,78
3216,17,63,94
3217,88,89,1
3218,92,73,18
3219,64,49,19
3220,30,77,89
3221,78,39,23
